Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0036927	NC_089046.1.g39262			NC_089046.1.g38714		NC_089046.1.g39677			2	1	
OG0036928	NC_089046.1.g39312			NC_089046.1.g38770		NC_089046.1.g39734			2	1	
OG0036929	NC_089046.1.g39333						NC_089046.1.g39059	NC_089046.1.g39283	2	1	
OG0036930	NC_089046.1.g39363			NC_089046.1.g38818		NC_089046.1.g39783			2	1	
OG0036931	NC_089046.1.g39376			NC_089046.1.g38830			NC_089046.1.g39101		2	1	
OG0036932	NC_089046.1.g39423			NC_089046.1.g38878		NC_089046.1.g39845			2	1	
OG0036933	NC_089046.1.g39425	NC_089046.1.g39297			NC_089046.1.g39483				2	1	
OG0036934	NC_089046.1.g39473					NC_089046.1.g39895		NC_089046.1.g39423	2	1	
OG0036935	NC_089046.1.g39513			NC_089046.1.g38966		NC_089046.1.g39935			2	1	
OG0036936	NC_089046.1.g39541			NC_089046.1.g38992		NC_089046.1.g39959			2	1	
OG0036937	NC_089046.1.g39690			NC_089046.1.g39135		NC_089046.1.g40104			2	1	
OG0036938	NC_011033.1.g39731		NC_011033.1.g39491					NC_011033.1.g39675	2	1	
OG0036939		NC_089035.1.g108		NC_089035.1.g105		NC_089035.1.g115			3	0	
OG0036940		NC_089035.1.g139		NC_089035.1.g142		NC_089035.1.g144			3	0	
OG0036941		NC_089035.1.g209					NC_089035.1.g211	NC_089035.1.g208	3	0	
OG0036942		NC_089035.1.g262	NC_089035.1.g256				NC_089035.1.g263		3	0	
OG0036943		NC_089035.1.g392		NC_089035.1.g393		NC_089035.1.g400			3	0	
OG0036944		NC_089035.1.g442		NC_089035.1.g443		NC_089035.1.g451			3	0	
OG0036945		NC_089035.1.g452		NC_089035.1.g453		NC_089035.1.g461			3	0	
OG0036946		NC_089035.1.g459		NC_089035.1.g456		NC_089035.1.g466			3	0	
OG0036947		NC_089035.1.g535		NC_089035.1.g535		NC_089035.1.g549			3	0	
OG0036948		NC_089035.1.g687			NC_089043.1.g30136		NC_089043.1.g29967		3	0	
OG0036949		NC_089035.1.g699	NC_089035.1.g671	NC_089035.1.g696					3	0	
OG0036950		NC_089035.1.g736	NC_089035.1.g707		NC_089035.1.g708				3	0	
OG0036951		NC_089035.1.g836	NC_089035.1.g807					NC_089035.1.g818	3	0	
OG0036952		NC_089035.1.g885		NC_089035.1.g883	NC_089035.1.g856				3	0	
OG0036953		NC_089035.1.g1019, NC_089043.1.g30915			NC_089043.1.g31016				2	0	
OG0036954		NC_089035.1.g1020			NC_089035.1.g995		NC_089035.1.g991		3	0	
OG0036955		NC_089035.1.g1053			NC_089035.1.g1030		NC_089035.1.g1027		3	0	
OG0036956		NC_089035.1.g1090	NC_089035.1.g1060			NC_089035.1.g1102			3	0	
OG0036957		NC_089035.1.g1392			NC_089035.1.g1369			NC_089035.1.g1366	3	0	
OG0036958		NC_089035.1.g1438					NC_089035.1.g1405	NC_089035.1.g1415	3	0	
OG0036959		NC_089035.1.g1559	NC_089035.1.g1531	NC_089035.1.g1547					3	0	
OG0036960		NC_089035.1.g1571				NC_089035.1.g1586	NC_089035.1.g1538		3	0	
OG0036961		NC_089035.1.g1611			NC_089035.1.g1590			NC_089035.1.g1582	3	0	
OG0036962		NC_089035.1.g1772, NC_089040.1.g21563						NC_089035.1.g1752	2	0	
OG0036963		NC_089035.1.g1801	NC_089035.1.g1783					NC_089035.1.g1781	3	0	
OG0036964		NC_089035.1.g1811	NC_089035.1.g1792		NC_089035.1.g1792				3	0	
OG0036965		NC_089035.1.g1842	NC_089035.1.g1828		NC_089035.1.g1832				3	0	
OG0036966		NC_089035.1.g1846				NC_089035.1.g1874		NC_089035.1.g1829	3	0	
OG0036967		NC_089035.1.g2001			NC_089035.1.g1993		NC_089035.1.g1974		3	0	
OG0036968		NC_089035.1.g2013	NC_089035.1.g1993					NC_089035.1.g1994	3	0	
OG0036969		NC_089035.1.g2111		NC_089035.1.g2092	NC_089035.1.g2100				3	0	
OG0036971		NC_089035.1.g2308			NC_089035.1.g2309		NC_089035.1.g2298		3	0	
OG0036972		NC_089035.1.g2414			NC_089035.1.g2408			NC_089035.1.g2395	3	0	
OG0036973		NC_089035.1.g2475			NC_089035.1.g2470		NC_089035.1.g2479		3	0	
OG0036974		NC_089035.1.g2492		NC_089035.1.g2481		NC_089035.1.g2538			3	0	
OG0036975		NC_089035.1.g2509			NC_089035.1.g2504			NC_089035.1.g2487	3	0	
OG0036976		NC_089035.1.g2533		NC_089035.1.g2524			NC_089035.1.g2535		3	0	
OG0036977		NC_089035.1.g2582	NC_089035.1.g2584		NC_089035.1.g2575				3	0	
OG0036978		NC_089035.1.g2585	NC_089035.1.g2587				NC_089035.1.g2580		3	0	
OG0036979		NC_089035.1.g2588			NC_089035.1.g2580			NC_089035.1.g2561	3	0	
OG0036980		NC_089035.1.g2597	NC_089035.1.g2599		NC_089035.1.g2589				3	0	
OG0036981		NC_089035.1.g2603	NC_089035.1.g2605		NC_089035.1.g2595				3	0	
OG0036982		NC_089035.1.g2630			NC_089035.1.g2623			NC_089035.1.g2603	3	0	
OG0036983		NC_089035.1.g2687		NC_089035.1.g2662		NC_089035.1.g2723			3	0	
OG0036984		NC_089035.1.g2721			NC_089035.1.g2716			NC_089035.1.g2697	3	0	
OG0036985		NC_089035.1.g2940			NC_089035.1.g2938			NC_089035.1.g2913	3	0	
OG0036986		NC_089035.1.g2941			NC_089037.1.g11745			NC_089035.1.g2914	3	0	
OG0036987		NC_089035.1.g3004			NC_089035.1.g2999			NC_089035.1.g2976	3	0	
OG0036988		NC_089035.1.g3248		NC_089035.1.g3197			NC_089035.1.g3229		3	0	
OG0036989		NC_089035.1.g3258					NC_089035.1.g3238	NC_089035.1.g3229	3	0	
OG0036990		NC_089035.1.g3308	NC_089035.1.g3305					NC_089035.1.g3279	3	0	
OG0036991		NC_089035.1.g3311, NC_089040.1.g22101				NC_089040.1.g22428			2	0	
OG0036992		NC_089035.1.g3428		NC_089035.1.g3372				NC_089035.1.g3400	3	0	
OG0036993		NC_089035.1.g3512	NC_089035.1.g3511					NC_089035.1.g3486	3	0	
OG0036994		NC_089035.1.g3604	NC_089035.1.g3603					NC_089035.1.g3580	3	0	
OG0036995		NC_089035.1.g3605	NC_089035.1.g3604					NC_089035.1.g3581	3	0	
OG0036996		NC_089035.1.g3626			NC_089035.1.g3617			NC_089035.1.g3601	3	0	
OG0036997		NC_089035.1.g4096			NC_089035.1.g4090		NC_089035.1.g4064		3	0	
OG0036998		NC_089035.1.g4274		NC_089035.1.g4225		NC_089035.1.g4335			3	0	
OG0036999		NC_089035.1.g4361					NC_089035.1.g4325	NC_089035.1.g4335	3	0	
OG0037000		NC_089035.1.g4396				NC_089035.1.g4450		NC_089035.1.g4372	3	0	
OG0037001		NC_089035.1.g4488					NC_089035.1.g4452	NC_089035.1.g4463	3	0	
OG0037002		NC_089035.1.g4502					NC_089035.1.g4467	NC_089035.1.g4475	3	0	
OG0037003		NC_089035.1.g4512					NC_089035.1.g4479	NC_089035.1.g4486	3	0	
OG0037004		NC_089035.1.g4514					NC_089035.1.g4481	NC_089035.1.g4488	3	0	
OG0037005		NC_089035.1.g4527					NC_089035.1.g4494	NC_089035.1.g4501	3	0	
OG0037006		NC_089035.1.g4567					NC_089035.1.g4536	NC_089035.1.g4544	3	0	
OG0037007		NC_089035.1.g4625					NC_089035.1.g4597	NC_089035.1.g4603	3	0	
OG0037008		NC_089035.1.g4635	NC_089035.1.g4645		NC_089035.1.g4629				3	0	
OG0037009		NC_089035.1.g4645		NC_089037.1.g11471				NC_089036.1.g5847	3	0	
OG0037010		NC_089035.1.g4712			NC_089035.1.g4706			NC_089035.1.g4686	3	0	
OG0037011		NC_089035.1.g5210			NC_089035.1.g5211			NC_089035.1.g5187	3	0	
OG0037012		NC_089036.1.g6111					NC_089036.1.g6075	NC_089036.1.g6123	3	0	
OG0037013		NC_089036.1.g6226		NC_089036.1.g6176				NC_089036.1.g6239	3	0	
OG0037014		NC_089036.1.g6287					NC_089036.1.g6258	NC_089036.1.g6303	3	0	
OG0037015		NC_089036.1.g6294					NC_089036.1.g6265	NC_089036.1.g6310	3	0	
OG0037016		NC_089036.1.g6303					NC_089036.1.g6275	NC_089036.1.g6319	3	0	
OG0037017		NC_089036.1.g6308					NC_089036.1.g6281	NC_089036.1.g6324	3	0	
OG0037018		NC_089036.1.g6483			NC_089036.1.g6496		NC_089036.1.g6465		3	0	
OG0037019		NC_089036.1.g6643	NC_089036.1.g6655					NC_089036.1.g6676	3	0	
OG0037020		NC_089036.1.g6688		NC_089036.1.g6650		NC_089036.1.g6806			3	0	
OG0037021		NC_089036.1.g6689			NC_089041.1.g24974			NC_089036.1.g6728	3	0	
OG0037022		NC_089036.1.g6696			NC_089036.1.g6712		NC_089036.1.g6681		3	0	
OG0037023		NC_089036.1.g6728	NC_089036.1.g6740				NC_089036.1.g6711		3	0	
OG0037024		NC_089036.1.g6758	NC_089036.1.g6769					NC_089036.1.g6796	3	0	
OG0037025		NC_089036.1.g6761	NC_089036.1.g6772			NC_089036.1.g6878			3	0	
OG0037026		NC_089036.1.g6826	NC_089036.1.g6839	NC_089036.1.g6778					3	0	
OG0037027		NC_089036.1.g6834	NC_089036.1.g6848				NC_089036.1.g6811		3	0	
OG0037028		NC_089036.1.g6863	NC_089036.1.g6874					NC_089036.1.g6899	3	0	
OG0037029		NC_089036.1.g6866			NC_089036.1.g6881			NC_089036.1.g6902	3	0	
OG0037030		NC_089036.1.g6870			NC_089036.1.g6885			NC_089036.1.g6906	3	0	
OG0037031		NC_089036.1.g6884	NC_089036.1.g6892				NC_089036.1.g6862		3	0	
OG0037032		NC_089036.1.g6892			NC_089040.1.g22347			NC_089037.1.g11897	3	0	
OG0037033		NC_089036.1.g6903			NC_089036.1.g6917		NC_089036.1.g6879		3	0	
OG0037034		NC_089036.1.g6955	NC_089036.1.g6954		NC_089036.1.g6969				3	0	
OG0037035		NC_089036.1.g7063	NC_089036.1.g7054		NC_089036.1.g7072				3	0	
OG0037036		NC_089036.1.g7084		NC_089036.1.g7032		NC_089036.1.g7187			3	0	
OG0037037		NC_089036.1.g7088	NC_089036.1.g7083				NC_089036.1.g7067		3	0	
OG0037038		NC_089036.1.g7135					NC_089036.1.g7118	NC_089036.1.g7170	3	0	
OG0037039		NC_089036.1.g7192		NC_089036.1.g7139		NC_089036.1.g7293			3	0	
OG0037040		NC_089036.1.g7208	NC_089036.1.g7201				NC_089036.1.g7190		3	0	
OG0037041		NC_089036.1.g7249					NC_089036.1.g7245	NC_089036.1.g7286	3	0	
OG0037042		NC_089036.1.g7298	NC_089036.1.g7299				NC_089036.1.g7296		3	0	
OG0037043		NC_089036.1.g7299	NC_089036.1.g7300				NC_089036.1.g7297		3	0	
OG0037044		NC_089036.1.g7315	NC_089036.1.g7316				NC_089036.1.g7313		3	0	
OG0037045		NC_089036.1.g7360			NC_089036.1.g7376		NC_089036.1.g7356		3	0	
OG0037046		NC_089036.1.g7386	NC_089045.1.g35599		NC_089036.1.g7398				3	0	
OG0037047		NC_089036.1.g7393			NC_089036.1.g7405			NC_089036.1.g7421	3	0	
OG0037048		NC_089036.1.g7395		NC_089036.1.g7341		NC_089036.1.g7495			3	0	
OG0037049		NC_089036.1.g7536	NC_089036.1.g7528			NC_089036.1.g7636			3	0	
OG0037050		NC_089036.1.g7550					NC_089036.1.g7551	NC_089036.1.g7585	3	0	
OG0037051		NC_089036.1.g7559		NC_089036.1.g7510		NC_089036.1.g7659			3	0	
OG0037052		NC_089036.1.g7651	NC_089036.1.g7645				NC_089036.1.g7651		3	0	
OG0037053		NC_089036.1.g7684	NC_089036.1.g7673					NC_089036.1.g7720	3	0	
OG0037054		NC_089036.1.g7758	NC_089036.1.g7752					NC_089036.1.g7797	3	0	
OG0037055		NC_089036.1.g7915					NC_089036.1.g7921	NC_089036.1.g7943	3	0	
OG0037056		NC_089036.1.g7983		NC_089036.1.g7927	NC_089036.1.g7986				3	0	
OG0037057		NC_089036.1.g8072			NC_089036.1.g8077			NC_089036.1.g8103	3	0	
OG0037058		NC_089036.1.g8076	NC_089036.1.g8066					NC_089036.1.g8107	3	0	
OG0037059		NC_089036.1.g8090	NC_089036.1.g8079		NC_089036.1.g8096				3	0	
OG0037060		NC_089036.1.g8283			NC_089036.1.g8290	NC_089036.1.g8389			3	0	
OG0037061		NC_089036.1.g8298, NC_089040.1.g22485	NC_089036.1.g8282						2	0	
OG0037062		NC_089036.1.g8374	NC_089036.1.g8364			NC_089036.1.g8481			3	0	
OG0037063		NC_089036.1.g8408	NC_089036.1.g8398				NC_089036.1.g8407		3	0	
OG0037064		NC_089036.1.g8419					NC_089036.1.g8419	NC_089036.1.g8438	3	0	
OG0037065		NC_089036.1.g8469	NC_089036.1.g8462					NC_089036.1.g8485	3	0	
OG0037066		NC_089036.1.g8683	NC_089036.1.g8666					NC_089036.1.g8699	3	0	
OG0037067		NC_089036.1.g8833			NC_089036.1.g8827			NC_089036.1.g8856	3	0	
OG0037068		NC_089036.1.g8879			NC_089036.1.g8871			NC_089036.1.g8899	3	0	
OG0037069		NC_089036.1.g8951		NC_089036.1.g8893			NC_089036.1.g8947		3	0	
OG0037070		NC_089036.1.g9145					NC_089038.1.g16514	NC_089036.1.g9162	3	0	
OG0037071		NC_089037.1.g9429		NC_089037.1.g9381				NC_089037.1.g9442	3	0	
OG0037072		NC_089037.1.g9450			NC_089037.1.g9445		NC_089037.1.g9437		3	0	
OG0037073		NC_089037.1.g9588		NC_089037.1.g9539		NC_089037.1.g9703			3	0	
OG0037074		NC_089037.1.g9740			NC_089037.1.g9736		NC_089037.1.g9731		3	0	
OG0037075		NC_089037.1.g9807	NC_089037.1.g9800, NC_089042.1.g27718						2	0	
OG0037076		NC_089037.1.g10077			NC_089037.1.g10086			NC_089037.1.g10110	3	0	
OG0037077		NC_089037.1.g10086	NC_089037.1.g10079				NC_089037.1.g10080		3	0	
OG0037078		NC_089037.1.g10250	NC_089037.1.g10248	NC_089037.1.g10201					3	0	
OG0037079		NC_089037.1.g10342					NC_089037.1.g10346	NC_089037.1.g10383	3	0	
OG0037080		NC_089037.1.g10393			NC_089037.1.g10400		NC_089037.1.g10399		3	0	
OG0037081		NC_089037.1.g10463		NC_089037.1.g10406		NC_089037.1.g10585			3	0	
OG0037082		NC_089037.1.g10553			NC_089037.1.g10563	NC_089045.1.g36432			3	0	
OG0037083		NC_089037.1.g10586	NC_089037.1.g10582					NC_089037.1.g10635	3	0	
OG0037084		NC_089037.1.g10601	NC_089037.1.g10595					NC_089037.1.g10648	3	0	
OG0037085		NC_089037.1.g10625	NC_089037.1.g10619		NC_089037.1.g10630				3	0	
OG0037086		NC_089037.1.g10670	NC_089037.1.g10665		NC_089037.1.g10676				3	0	
OG0037087		NC_089037.1.g11141		NC_089037.1.g11096			NC_089037.1.g11145		3	0	
OG0037088		NC_089037.1.g11240			NC_089037.1.g11261			NC_089037.1.g11301	3	0	
OG0037089		NC_089037.1.g11463		NC_089037.1.g11407			NC_089037.1.g11463		3	0	
OG0037090		NC_089037.1.g11465	NC_089037.1.g11473		NC_089037.1.g11483				3	0	
OG0037091		NC_089037.1.g11511			NC_089039.1.g17744		NC_089039.1.g17737		3	0	
OG0037092		NC_089037.1.g11559			NC_089037.1.g11574			NC_089037.1.g11618	3	0	
OG0037093		NC_089037.1.g11587	NC_089042.1.g28785					NC_089037.1.g11646	3	0	
OG0037094		NC_089037.1.g11616			NC_089037.1.g11630			NC_089037.1.g11676	3	0	
OG0037095		NC_089037.1.g11638			NC_089037.1.g11653			NC_089037.1.g11699	3	0	
OG0037096		NC_089037.1.g11672, NC_089037.1.g11739	NC_089037.1.g11746						2	0	
OG0037097		NC_089037.1.g11675					NC_089037.1.g11667	NC_089037.1.g11735	3	0	
OG0037098		NC_089037.1.g11803			NC_089037.1.g11822			NC_089037.1.g11864	3	0	
OG0037099		NC_089037.1.g11805					NC_089037.1.g11797	NC_089037.1.g11865	3	0	
OG0037100		NC_089037.1.g11936			NC_089037.1.g11965		NC_089037.1.g11931		3	0	
OG0037101		NC_089037.1.g11956					NC_089037.1.g11949	NC_089037.1.g12025	3	0	
OG0037102		NC_089037.1.g11969			NC_089037.1.g11998			NC_089037.1.g12038	3	0	
OG0037103		NC_089037.1.g12020					NC_089037.1.g12011	NC_089037.1.g12089	3	0	
OG0037104		NC_089037.1.g12073	NC_089037.1.g12101			NC_089037.1.g12238			3	0	
OG0037105		NC_089037.1.g12077			NC_089037.1.g12110			NC_089037.1.g12148	3	0	
OG0037106		NC_089037.1.g12115			NC_089037.1.g12153		NC_089037.1.g12110		3	0	
OG0037107		NC_089037.1.g12195			NC_089037.1.g12237		NC_089037.1.g12190		3	0	
OG0037108		NC_089037.1.g12223	NC_089037.1.g12255					NC_089037.1.g12292	3	0	
OG0037109		NC_089037.1.g12271	NC_089037.1.g12301		NC_089037.1.g12312				3	0	
OG0037110		NC_089037.1.g12298	NC_089037.1.g12327					NC_089037.1.g12365	3	0	
OG0037111		NC_089037.1.g12432			NC_089037.1.g12471	NC_089037.1.g12599			3	0	
OG0037112		NC_089037.1.g12453			NC_089037.1.g12492			NC_089037.1.g12523	3	0	
OG0037113		NC_089037.1.g12561			NC_089037.1.g12596			NC_089037.1.g12638	3	0	
OG0037114		NC_089037.1.g12603					NC_089037.1.g12620	NC_089037.1.g12683	3	0	
OG0037115		NC_089037.1.g12645, NC_089044.1.g33017			NC_089037.1.g12679				2	0	
OG0037116		NC_089037.1.g12888					NC_089037.1.g12911	NC_089037.1.g12968	3	0	
OG0037117		NC_089037.1.g13001			NC_089037.1.g13038		NC_089037.1.g13021		3	0	
OG0037118		NC_089037.1.g13011				NC_089040.1.g22775		NC_089037.1.g13090	3	0	
OG0037119		NC_089037.1.g13100		NC_089037.1.g13069			NC_089037.1.g13130		3	0	
OG0037120		NC_089037.1.g13496					NC_089037.1.g13525	NC_089037.1.g13584	3	0	
OG0037121		NC_089037.1.g13779, NC_089042.1.g29273	NC_089037.1.g13827						2	0	
OG0037122		NC_089038.1.g13975			NC_089038.1.g14011		NC_089038.1.g14018		3	0	
OG0037123		NC_089038.1.g14031	NC_089038.1.g14078					NC_089038.1.g14129	3	0	
OG0037124		NC_089038.1.g14097			NC_089038.1.g14137		NC_089038.1.g14139		3	0	
OG0037125		NC_089038.1.g14128	NC_089038.1.g14180					NC_089038.1.g14228	3	0	
OG0037126		NC_089038.1.g14181	NC_089038.1.g14219			NC_089038.1.g14382			3	0	
OG0037127		NC_089038.1.g14184	NC_089038.1.g14222					NC_089038.1.g14279	3	0	
OG0037128		NC_089038.1.g14266	NC_089038.1.g14298					NC_089038.1.g14358	3	0	
OG0037129		NC_089038.1.g14361					NC_089038.1.g14400	NC_089038.1.g14457	3	0	
OG0037130		NC_089038.1.g14365			NC_089038.1.g14403			NC_089038.1.g14464	3	0	
OG0037131		NC_089038.1.g14373					NC_089038.1.g14413	NC_089038.1.g14472	3	0	
OG0037132		NC_089038.1.g14377		NC_089038.1.g14348	NC_089038.1.g14414				3	0	
OG0037133		NC_089038.1.g14389		NC_089038.1.g14358				NC_089038.1.g14489	3	0	
OG0037134		NC_089038.1.g14465					NC_089038.1.g14498	NC_089038.1.g14556	3	0	
OG0037135		NC_089038.1.g14503	NC_089038.1.g14527					NC_089038.1.g14597	3	0	
OG0037136		NC_089038.1.g14510					NC_089038.1.g14544	NC_089038.1.g14604	3	0	
OG0037137		NC_089038.1.g14535			NC_089038.1.g14572		NC_089038.1.g14567		3	0	
OG0037138		NC_089038.1.g14572				NC_089038.1.g14779		NC_089038.1.g14666	3	0	
OG0037139		NC_089038.1.g14588		NC_089038.1.g14551			NC_089038.1.g14616		3	0	
OG0037140		NC_089038.1.g14750				NC_089038.1.g14970		NC_089038.1.g14846	3	0	
OG0037141		NC_089038.1.g14762		NC_089038.1.g14729		NC_089038.1.g14980			3	0	
OG0037142		NC_089038.1.g14764		NC_089038.1.g14731				NC_089038.1.g14859	3	0	
OG0037143		NC_089038.1.g14774			NC_089038.1.g14813			NC_089038.1.g14869	3	0	
OG0037144		NC_089038.1.g14787			NC_089038.1.g14828			NC_089038.1.g14884	3	0	
OG0037145		NC_089038.1.g14807	NC_089038.1.g14838					NC_089038.1.g14906	3	0	
OG0037146		NC_089038.1.g14843, NC_089045.1.g35461					NC_089045.1.g35372		2	0	
OG0037147		NC_089038.1.g14868	NC_089038.1.g14888					NC_089038.1.g14962	3	0	
OG0037148		NC_089038.1.g14963	NC_089037.1.g12370			NC_089037.1.g12513			3	0	
OG0037149		NC_089038.1.g15050		NC_089038.1.g15029		NC_089038.1.g15281			3	0	
OG0037150		NC_089038.1.g15063		NC_089038.1.g15042		NC_089038.1.g15296			3	0	
OG0037151		NC_089038.1.g15122		NC_089038.1.g15105				NC_089038.1.g15203	3	0	
OG0037152		NC_089038.1.g15138					NC_089038.1.g15191	NC_089038.1.g15217	3	0	
OG0037153		NC_089038.1.g15200					NC_089038.1.g15254	NC_089038.1.g15277	3	0	
OG0037154		NC_089038.1.g15280			NC_089038.1.g15334, NC_089039.1.g18134				2	0	
OG0037155		NC_089038.1.g15309			NC_089038.1.g15366			NC_089038.1.g15384	3	0	
OG0037156		NC_089038.1.g15405	NC_089038.1.g15417				NC_089038.1.g15451		3	0	
OG0037157		NC_089038.1.g15437					NC_089038.1.g15485	NC_089038.1.g15511	3	0	
OG0037158		NC_089038.1.g15626			NC_089038.1.g15694	NC_089041.1.g25540			3	0	
OG0037159		NC_089038.1.g15736			NC_089038.1.g15792		NC_089038.1.g15780		3	0	
OG0037160		NC_089038.1.g15745					NC_089038.1.g15789	NC_089038.1.g15807	3	0	
OG0037161		NC_089038.1.g15977, NC_089042.1.g27839					NC_089038.1.g16033		2	0	
OG0037162		NC_089038.1.g15991			NC_089038.1.g16046			NC_089038.1.g16054	3	0	
OG0037163		NC_089038.1.g16005					NC_089038.1.g16062	NC_089038.1.g16067	3	0	
OG0037164		NC_089038.1.g16120	NC_089038.1.g16132					NC_089038.1.g16185	3	0	
OG0037165		NC_089038.1.g16288				NC_089038.1.g16539	NC_089038.1.g16356		3	0	
OG0037166		NC_089038.1.g16429			NC_089038.1.g16501			NC_089038.1.g16508	3	0	
OG0037167		NC_089038.1.g16580	NC_089038.1.g16619				NC_089038.1.g16652		3	0	
OG0037168		NC_089038.1.g16823		NC_089038.1.g16819		NC_089038.1.g17102			3	0	
OG0037169		NC_089038.1.g17015		NC_089038.1.g17017		NC_089038.1.g17301			3	0	
OG0037170		NC_089038.1.g17330			NC_089038.1.g17428			NC_089038.1.g17441	3	0	
OG0037171		NC_089039.1.g17581			NC_089039.1.g17682		NC_089039.1.g17673		3	0	
OG0037172		NC_089039.1.g17938	NC_089039.1.g18011					NC_089039.1.g18047	3	0	
OG0037173		NC_089039.1.g17940				NC_089039.1.g18258		NC_089039.1.g18049	3	0	
OG0037174		NC_089039.1.g18027			NC_089039.1.g18133		NC_089039.1.g18116		3	0	
OG0037175		NC_089039.1.g18030			NC_089039.1.g18135		NC_089039.1.g18118		3	0	
OG0037176		NC_089039.1.g18064		NC_089039.1.g18066		NC_089039.1.g18373			3	0	
OG0037177		NC_089039.1.g18121	NC_089039.1.g18181				NC_089039.1.g18209		3	0	
OG0037178		NC_089039.1.g18134	NC_089039.1.g18193				NC_089039.1.g18223		3	0	
OG0037179		NC_089039.1.g18235	NC_089039.1.g18297		NC_089039.1.g18353				3	0	
OG0037180		NC_089039.1.g18270			NC_089039.1.g18392		NC_089039.1.g18368		3	0	
OG0037181		NC_089039.1.g18302	NC_089039.1.g18370					NC_089039.1.g18425	3	0	
OG0037182		NC_089039.1.g18450		NC_089039.1.g18454				NC_089039.1.g18582	3	0	
OG0037183		NC_089039.1.g18603			NC_089039.1.g18726			NC_089039.1.g18732	3	0	
OG0037184		NC_089039.1.g18678, NC_089040.1.g22637			NC_089040.1.g22771				2	0	
OG0037185		NC_089039.1.g18691			NC_089039.1.g18816		NC_089039.1.g18797		3	0	
OG0037186		NC_089039.1.g18693			NC_089039.1.g18818			NC_089039.1.g18819	3	0	
OG0037187		NC_089039.1.g18819	NC_089039.1.g18873		NC_089039.1.g18934				3	0	
OG0037188		NC_089039.1.g18834		NC_089039.1.g18826			NC_089039.1.g18928		3	0	
OG0037189		NC_089039.1.g18854, NC_089044.1.g33161						NC_089044.1.g33250	2	0	
OG0037190		NC_089039.1.g18959			NC_089039.1.g19068			NC_089039.1.g19061	3	0	
OG0037191		NC_089039.1.g19051					NC_089039.1.g19141	NC_089039.1.g19148	3	0	
OG0037192		NC_089039.1.g19090	NC_089039.1.g19146				NC_089039.1.g19183		3	0	
OG0037193		NC_089039.1.g19103, NC_089044.1.g32308	NC_089044.1.g32268						2	0	
OG0037194		NC_089039.1.g19173			NC_089039.1.g19279		NC_089039.1.g19259		3	0	
OG0037195		NC_089039.1.g19327	NC_089039.1.g19381					NC_089039.1.g19421	3	0	
OG0037196		NC_089039.1.g19383	NC_089039.1.g19438	NC_089039.1.g19362					3	0	
OG0037197		NC_089039.1.g19387	NC_089039.1.g19442				NC_089039.1.g19462		3	0	
OG0037198		NC_089039.1.g19388	NC_089039.1.g19443					NC_089039.1.g19482	3	0	
OG0037199		NC_089039.1.g19509			NC_089039.1.g19613		NC_089039.1.g19577		3	0	
OG0037200		NC_089039.1.g19530				NC_089039.1.g19857	NC_089039.1.g19600		3	0	
OG0037201		NC_089039.1.g19586	NC_089039.1.g19639		NC_089039.1.g19692				3	0	
OG0037202		NC_089039.1.g19666					NC_089039.1.g19734	NC_089039.1.g19756	3	0	
OG0037203		NC_089039.1.g19927			NC_089039.1.g20034			NC_089039.1.g20006	3	0	
OG0037204		NC_089039.1.g19986			NC_089039.1.g20094		NC_089039.1.g20036		3	0	
OG0037205		NC_089039.1.g20095	NC_089039.1.g20148					NC_089039.1.g20169	3	0	
OG0037206		NC_089039.1.g20100	NC_089039.1.g20153					NC_089039.1.g20174	3	0	
OG0037207		NC_089039.1.g20431			NC_089039.1.g20535		NC_089039.1.g20465		3	0	
OG0037208		NC_089040.1.g20792			NC_089040.1.g20915			NC_089040.1.g20859	3	0	
OG0037209		NC_089040.1.g20817	NC_089040.1.g20869					NC_089040.1.g20883	3	0	
OG0037210		NC_089040.1.g20979	NC_089040.1.g21028					NC_089040.1.g21044	3	0	
OG0037211		NC_089040.1.g21038	NC_089040.1.g21082					NC_089040.1.g21101	3	0	
OG0037212		NC_089040.1.g21092	NC_089040.1.g21137	NC_089040.1.g21053					3	0	
OG0037213		NC_089040.1.g21231	NC_089040.1.g21279					NC_089040.1.g21296	3	0	
OG0037214		NC_089040.1.g21242	NC_089040.1.g21291		NC_089040.1.g21357				3	0	
OG0037215		NC_089040.1.g21271	NC_089040.1.g21318					NC_089040.1.g21333	3	0	
OG0037216		NC_089040.1.g21317	NC_089040.1.g21360			NC_089040.1.g21626			3	0	
OG0037217		NC_089040.1.g21606		NC_089040.1.g21557		NC_089040.1.g21918			3	0	
OG0037218		NC_089040.1.g21631					NC_089038.1.g13989	NC_089041.1.g24952	3	0	
OG0037219		NC_089040.1.g21674	NC_089040.1.g21725			NC_089040.1.g21991			3	0	
OG0037220		NC_089040.1.g21783				NC_089040.1.g22105	NC_089040.1.g21811		3	0	
OG0037221		NC_089040.1.g21842			NC_089040.1.g21968	NC_089040.1.g22171			3	0	
