Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0029910	NC_089045.1.g37075	NC_089045.1.g36916	NC_089045.1.g36840	NC_089045.1.g36571	NC_089045.1.g37096		NC_089045.1.g36818	NC_089045.1.g37029	6	1	
OG0029911	NC_089045.1.g37105	NC_089045.1.g36942	NC_089045.1.g36871	NC_089045.1.g36599	NC_089045.1.g37125	NC_089045.1.g37468		NC_089045.1.g37058	6	1	
OG0029912	NC_089045.1.g37120	NC_089039.1.g19140	NC_089045.1.g36880	NC_089045.1.g36606		NC_089045.1.g37479	NC_089045.1.g36865	NC_089045.1.g37066	6	1	
OG0029913	NC_089045.1.g37128	NC_089045.1.g36957	NC_089045.1.g36890		NC_089045.1.g37137	NC_089045.1.g37486	NC_089045.1.g36875	NC_089045.1.g37072	6	1	
OG0029914	NC_089045.1.g37132	NC_089045.1.g36962	NC_089045.1.g36894		NC_089045.1.g37142	NC_089045.1.g37490	NC_089045.1.g36880	NC_089045.1.g37076	6	1	
OG0029915	NC_089045.1.g37143	NC_089045.1.g36973	NC_089045.1.g36906	NC_089045.1.g36624	NC_089045.1.g37154	NC_089045.1.g37502		NC_089045.1.g37087	6	1	
OG0029916	NC_089045.1.g37145	NC_089045.1.g36976	NC_089045.1.g36908	NC_089045.1.g36628	NC_089045.1.g37156		NC_089045.1.g36893	NC_089045.1.g37089	6	1	
OG0029917	NC_089045.1.g37162	NC_089045.1.g36994		NC_089045.1.g36644	NC_089045.1.g37174	NC_089045.1.g37524	NC_089045.1.g36915	NC_089045.1.g37107	6	1	
OG0029918	NC_089045.1.g37176	NC_089045.1.g37012		NC_089045.1.g36657	NC_089045.1.g37187	NC_089045.1.g37541	NC_089045.1.g36929	NC_089045.1.g37123	6	1	
OG0029920	NC_089045.1.g37180	NC_089045.1.g37018	NC_089045.1.g36942	NC_089045.1.g36660	NC_089045.1.g37190		NC_089045.1.g36933	NC_089045.1.g37127	6	1	
OG0029922	NC_089045.1.g37186	NC_089045.1.g37022	NC_089045.1.g36946	NC_089045.1.g36664	NC_089045.1.g37194	NC_089045.1.g37548		NC_089045.1.g37131	6	1	
OG0029924	NC_089045.1.g37259	NC_089045.1.g37095	NC_089045.1.g37023	NC_089045.1.g36726	NC_089045.1.g37273	NC_089045.1.g37620		NC_089045.1.g37199	6	1	
OG0029925	NC_089045.1.g37272	NC_089045.1.g37105	NC_089045.1.g37036	NC_089045.1.g36739		NC_089045.1.g37633	NC_089045.1.g37007	NC_089045.1.g37212	6	1	
OG0029926	NC_089045.1.g37278	NC_089045.1.g37110	NC_089045.1.g37041		NC_089045.1.g37291	NC_089045.1.g37638	NC_089045.1.g37013	NC_089045.1.g37217	6	1	
OG0029927	NC_089046.1.g37332		NC_089046.1.g37092	NC_089046.1.g36796	NC_089046.1.g37341	NC_089046.1.g37691	NC_089046.1.g37063	NC_089046.1.g37270	6	1	
OG0029928	NC_089046.1.g37344	NC_089046.1.g37176	NC_089046.1.g37104	NC_089046.1.g36808		NC_089046.1.g37703	NC_089046.1.g37075	NC_089046.1.g37282	6	1	
OG0029929	NC_089046.1.g37395	NC_089046.1.g37228	NC_089046.1.g37157		NC_089046.1.g37404	NC_089046.1.g37751	NC_089046.1.g37126	NC_089046.1.g37333	6	1	
OG0029930	NC_089046.1.g37470		NC_089046.1.g37230	NC_089046.1.g36934	NC_089046.1.g37480	NC_089046.1.g37829	NC_089046.1.g37200	NC_089046.1.g37407	6	1	
OG0029931	NC_089046.1.g37503	NC_089046.1.g37329	NC_089046.1.g37260		NC_089046.1.g37511	NC_089046.1.g37859	NC_089046.1.g37231	NC_089046.1.g37438	6	1	
OG0029934	NC_089046.1.g37614	NC_089046.1.g37447	NC_089046.1.g37376	NC_089046.1.g37077	NC_089046.1.g37628	NC_089046.1.g37970		NC_089046.1.g37554	6	1	
OG0029935	NC_089046.1.g37640	NC_089046.1.g37469	NC_089046.1.g37399	NC_089046.1.g37102	NC_089046.1.g37650		NC_089046.1.g37367	NC_089046.1.g37578	6	1	
OG0029936	NC_089046.1.g37641	NC_089046.1.g37470	NC_089046.1.g37400		NC_089046.1.g37651	NC_089046.1.g37994	NC_089046.1.g37368	NC_089046.1.g37579	6	1	
OG0029937	NC_089046.1.g37701	NC_089046.1.g37538	NC_089046.1.g37470	NC_089046.1.g37166	NC_089046.1.g37716		NC_089046.1.g37433	NC_089046.1.g37648	6	1	
OG0029938	NC_089046.1.g37722	NC_089046.1.g37560	NC_089046.1.g37495	NC_089046.1.g37190	NC_089046.1.g37742		NC_089046.1.g37457	NC_089046.1.g37671	6	1	
OG0029939	NC_089046.1.g37765	NC_089046.1.g37598	NC_089046.1.g37535	NC_089046.1.g37230	NC_089046.1.g37781	NC_089046.1.g38132		NC_089046.1.g37711	6	1	
OG0029940	NC_089046.1.g37780	NC_089046.1.g37611	NC_089046.1.g37548	NC_089046.1.g37244	NC_089046.1.g37798	NC_089046.1.g38147	NC_089046.1.g37515		6	1	
OG0029941	NC_089046.1.g37784		NC_089046.1.g37553	NC_089046.1.g37249	NC_089046.1.g37803	NC_089046.1.g38153	NC_089046.1.g37520	NC_089046.1.g37729	6	1	
OG0029942	NC_089046.1.g37810	NC_089046.1.g37641	NC_089046.1.g37579	NC_089046.1.g37275	NC_089046.1.g37828	NC_089046.1.g38179	NC_089046.1.g37545		6	1	
OG0029943	NC_089046.1.g37829	NC_089046.1.g37658	NC_089046.1.g37599	NC_089046.1.g37293	NC_089046.1.g37848	NC_089046.1.g38197		NC_089046.1.g37772	6	1	
OG0029944	NC_089046.1.g37841	NC_089046.1.g37670		NC_089046.1.g37305	NC_089046.1.g37860	NC_089046.1.g38211	NC_089046.1.g37574	NC_089046.1.g37785	6	1	
OG0029945	NC_089046.1.g37909	NC_089046.1.g37744	NC_089046.1.g37679	NC_089046.1.g37369	NC_089046.1.g37937	NC_089046.1.g38279	NC_089046.1.g37646		6	1	
OG0029946	NC_089046.1.g37933	NC_089046.1.g37769		NC_089046.1.g37394	NC_089046.1.g37964	NC_089046.1.g38306	NC_089046.1.g37672	NC_089046.1.g37885	6	1	
OG0029947	NC_089046.1.g37972	NC_089046.1.g37804	NC_089046.1.g37740	NC_089046.1.g37426	NC_089046.1.g37998	NC_089046.1.g38339		NC_089046.1.g37918	6	1	
OG0029948	NC_089046.1.g37974	NC_089046.1.g37806	NC_089046.1.g37742	NC_089046.1.g37428	NC_089046.1.g38000		NC_089046.1.g37710	NC_089046.1.g37920	6	1	
OG0029949	NC_089046.1.g38010		NC_089046.1.g37779	NC_089046.1.g37464	NC_089046.1.g38037	NC_089046.1.g38380	NC_089046.1.g37745	NC_089046.1.g37956	6	1	
OG0029950	NC_089046.1.g38026	NC_089046.1.g37855	NC_089046.1.g37796		NC_089046.1.g38052	NC_089046.1.g38395	NC_089046.1.g37761	NC_089046.1.g37972	6	1	
OG0029951	NC_089046.1.g38030		NC_089046.1.g37799	NC_089046.1.g37482	NC_089046.1.g38056	NC_089046.1.g38399	NC_089046.1.g37765	NC_089046.1.g37976	6	1	
OG0029952	NC_089046.1.g38031	NC_089046.1.g37859		NC_089046.1.g37483	NC_089046.1.g38057	NC_089046.1.g38400	NC_089046.1.g37766	NC_089046.1.g37977	6	1	
OG0029953	NC_089046.1.g38035	NC_089046.1.g37862	NC_089046.1.g37803	NC_089046.1.g37487	NC_089046.1.g38061	NC_089046.1.g38404		NC_089046.1.g37979	6	1	
OG0029954	NC_089046.1.g38055	NC_089046.1.g37892		NC_089046.1.g37518	NC_089046.1.g38085	NC_089046.1.g38433	NC_089046.1.g37791	NC_089046.1.g38001	6	1	
OG0029955	NC_089046.1.g38084		NC_089046.1.g37853	NC_089046.1.g37555	NC_089046.1.g38110	NC_089046.1.g38466	NC_089046.1.g37822	NC_089046.1.g38031	6	1	
OG0029956	NC_089046.1.g38088	NC_089046.1.g37929		NC_089046.1.g37558	NC_089046.1.g38114	NC_089046.1.g38470	NC_089046.1.g37826	NC_089046.1.g38034	6	1	
OG0029957	NC_089046.1.g38091	NC_089046.1.g37931	NC_089046.1.g37857	NC_089046.1.g37560	NC_089046.1.g38116		NC_089046.1.g37828	NC_089046.1.g38036	6	1	
OG0029958	NC_089046.1.g38092	NC_089046.1.g37933	NC_089046.1.g37858	NC_089046.1.g37561		NC_089046.1.g38472	NC_089046.1.g37829	NC_089046.1.g38037	6	1	
OG0029959	NC_089046.1.g38112	NC_089046.1.g37951	NC_089046.1.g37877		NC_089046.1.g38135	NC_089046.1.g38491	NC_089046.1.g37844	NC_089046.1.g38056	6	1	
OG0029960	NC_089046.1.g38115	NC_089046.1.g37954	NC_089046.1.g37880		NC_089046.1.g38138	NC_089046.1.g38494	NC_089035.1.g1576	NC_089046.1.g38059	6	1	
OG0029961	NC_089046.1.g38120		NC_089046.1.g37886	NC_089046.1.g37584	NC_089046.1.g38144	NC_089046.1.g38498	NC_089046.1.g37853	NC_089046.1.g38066	6	1	
OG0029962	NC_089046.1.g38165	NC_089046.1.g38004	NC_089046.1.g37933		NC_089046.1.g38192	NC_089046.1.g38544	NC_089046.1.g37894	NC_089046.1.g38111	6	1	
OG0029963	NC_089046.1.g38172	NC_089046.1.g38014		NC_089046.1.g37634	NC_089046.1.g38202	NC_089046.1.g38551	NC_089046.1.g37904	NC_089046.1.g38119	6	1	
OG0029964	NC_089046.1.g38173	NC_089046.1.g38015		NC_089046.1.g37635	NC_089046.1.g38203	NC_089046.1.g38552	NC_089046.1.g37905	NC_089046.1.g38120	6	1	
OG0029965	NC_089046.1.g38192	NC_089046.1.g38034		NC_089046.1.g37652	NC_089046.1.g38221	NC_089046.1.g38571	NC_089046.1.g37923	NC_089046.1.g38136	6	1	
OG0029966	NC_089046.1.g38212	NC_089046.1.g38053		NC_089046.1.g37672	NC_089046.1.g38241	NC_089046.1.g38591	NC_089046.1.g37941	NC_089046.1.g38157	6	1	
OG0029967	NC_089046.1.g38220	NC_089046.1.g38060	NC_089046.1.g37983	NC_089046.1.g37680	NC_089046.1.g38247		NC_089046.1.g37949	NC_089046.1.g38164	6	1	
OG0029969	NC_089046.1.g38236	NC_089046.1.g38078		NC_089046.1.g37696	NC_089046.1.g38268	NC_089046.1.g38612	NC_089046.1.g37969	NC_089046.1.g38182	6	1	
OG0029970	NC_089046.1.g38257	NC_089046.1.g38100	NC_089046.1.g38026	NC_089046.1.g37717	NC_089046.1.g38291	NC_089046.1.g38634	NC_089046.1.g37993		6	1	
OG0029971	NC_089046.1.g38279	NC_089046.1.g38120	NC_089046.1.g38046	NC_089046.1.g37742	NC_089046.1.g38308	NC_089046.1.g38656	NC_089046.1.g38016		6	1	
OG0029973	NC_089046.1.g38287	NC_089046.1.g38126	NC_089046.1.g38052	NC_089046.1.g37750		NC_089046.1.g38662	NC_089046.1.g38022	NC_089046.1.g38225	6	1	
OG0029974	NC_089046.1.g38302	NC_089046.1.g38142	NC_089046.1.g38067	NC_089046.1.g37763	NC_089046.1.g38329	NC_089046.1.g38678		NC_089046.1.g38238	6	1	
OG0029975	NC_089046.1.g38307	NC_089046.1.g38148	NC_089046.1.g38073	NC_089046.1.g37767	NC_089046.1.g38334	NC_089046.1.g38683	NC_089046.1.g38040		6	1	
OG0029977	NC_089046.1.g38319	NC_089046.1.g38165	NC_089046.1.g38084	NC_089046.1.g37778	NC_089046.1.g38344	NC_089046.1.g38695		NC_089046.1.g38253	6	1	
OG0029978	NC_089046.1.g38324	NC_089046.1.g38173	NC_089046.1.g38090	NC_089046.1.g37784	NC_089046.1.g38350	NC_089046.1.g38703		NC_089046.1.g38259	6	1	
OG0029979	NC_089046.1.g38329	NC_089046.1.g38175	NC_089046.1.g38091	NC_089046.1.g37786	NC_089046.1.g38352	NC_089046.1.g38705	NC_089046.1.g38056		6	1	
OG0029980	NC_089046.1.g38340	NC_089046.1.g38188		NC_089046.1.g37797	NC_089046.1.g38364	NC_089046.1.g38716	NC_089046.1.g38067	NC_089046.1.g38270	6	1	
OG0029981	NC_089046.1.g38346	NC_089046.1.g38197	NC_089046.1.g38109	NC_089046.1.g37805	NC_089046.1.g38372	NC_089046.1.g38723		NC_089046.1.g38279	6	1	
OG0029982	NC_089046.1.g38349	NC_089046.1.g38201	NC_089046.1.g38112	NC_089046.1.g37808	NC_089046.1.g38376	NC_089046.1.g38726		NC_089046.1.g38282	6	1	
OG0029983	NC_089046.1.g38350	NC_089046.1.g38202	NC_089046.1.g38113	NC_089046.1.g37809	NC_089046.1.g38377	NC_089046.1.g38727	NC_089046.1.g38078		6	1	
OG0029984	NC_089046.1.g38353	NC_089046.1.g38204	NC_089046.1.g38120		NC_089046.1.g38382	NC_089046.1.g38731	NC_089046.1.g38081	NC_089046.1.g38286	6	1	
OG0029985	NC_089046.1.g38366	NC_089046.1.g38216	NC_089046.1.g38133	NC_089046.1.g37823	NC_089046.1.g38392	NC_089046.1.g38744		NC_089046.1.g38297	6	1	
OG0029988	NC_089046.1.g38377	NC_089046.1.g38226	NC_089046.1.g38144		NC_089046.1.g38403	NC_089046.1.g38756	NC_089046.1.g38101	NC_089046.1.g38307	6	1	
OG0029989	NC_089046.1.g38378	NC_089046.1.g38227	NC_089046.1.g38145		NC_089046.1.g38404	NC_089046.1.g38757	NC_089046.1.g38102	NC_089046.1.g38308	6	1	
OG0029991	NC_089046.1.g38430	NC_089046.1.g38279		NC_089046.1.g37886	NC_089046.1.g38454	NC_089046.1.g38810	NC_089046.1.g38151	NC_089046.1.g38355	6	1	
OG0029992	NC_089046.1.g38431		NC_089046.1.g38189	NC_089046.1.g37887	NC_089046.1.g38455	NC_089046.1.g38811	NC_089046.1.g38152	NC_089046.1.g38356	6	1	
OG0029993	NC_089046.1.g38440	NC_089046.1.g38289	NC_089046.1.g38198		NC_089046.1.g38465	NC_089046.1.g38820	NC_089046.1.g38159	NC_089046.1.g38365	6	1	
OG0029994	NC_089046.1.g38442	NC_089046.1.g38291	NC_089046.1.g38199	NC_089046.1.g37899	NC_089046.1.g38467	NC_089046.1.g38822		NC_089046.1.g38367	6	1	
OG0029995	NC_089046.1.g38447	NC_089046.1.g38296	NC_089046.1.g38204		NC_089046.1.g38480	NC_089046.1.g38827	NC_089046.1.g38163	NC_089046.1.g38376	6	1	
OG0029996	NC_089046.1.g38471	NC_089046.1.g38322	NC_089046.1.g38228	NC_089046.1.g37929	NC_089046.1.g38507	NC_089046.1.g38855	NC_089046.1.g38191		6	1	
OG0029997	NC_089046.1.g38480	NC_089046.1.g38329		NC_089046.1.g37937	NC_089046.1.g38514	NC_089046.1.g38862	NC_089046.1.g38197	NC_089046.1.g38409	6	1	
OG0029998	NC_089046.1.g38482	NC_089046.1.g38331	NC_089046.1.g38239	NC_089046.1.g37939	NC_089046.1.g38517	NC_089046.1.g38864		NC_089046.1.g38412	6	1	
OG0029999	NC_089046.1.g38489		NC_089046.1.g38244	NC_089046.1.g37945	NC_089046.1.g38524	NC_089046.1.g38869	NC_089046.1.g38204	NC_089046.1.g38419	6	1	
OG0030000	NC_089046.1.g38503	NC_089046.1.g38354	NC_089046.1.g38259	NC_089046.1.g37961		NC_089046.1.g38881	NC_089046.1.g38217	NC_089046.1.g38433	6	1	
OG0030001	NC_089046.1.g38525	NC_089046.1.g38374	NC_089046.1.g38280		NC_089046.1.g38562	NC_089046.1.g38899	NC_089046.1.g38234	NC_089046.1.g38450	6	1	
OG0030002	NC_089046.1.g38526	NC_089046.1.g38376		NC_089046.1.g37977	NC_089046.1.g38564	NC_089046.1.g38901	NC_089046.1.g38236	NC_089046.1.g38452	6	1	
OG0030003	NC_089046.1.g38527	NC_089046.1.g38377		NC_089046.1.g37979	NC_089046.1.g38565	NC_089046.1.g38903	NC_089046.1.g38238	NC_089046.1.g38453	6	1	
OG0030004	NC_089046.1.g38528	NC_089046.1.g38378		NC_089046.1.g37980	NC_089046.1.g38566	NC_089046.1.g38904	NC_089046.1.g38239	NC_089046.1.g38454	6	1	
OG0030005	NC_089046.1.g38530		NC_089046.1.g38281	NC_089046.1.g37982	NC_089046.1.g38567	NC_089046.1.g38906	NC_089046.1.g38241	NC_089046.1.g38456	6	1	
OG0030006	NC_089046.1.g38536	NC_089046.1.g38385	NC_089046.1.g38286	NC_089046.1.g37987	NC_089046.1.g38573		NC_089046.1.g38246	NC_089046.1.g38461	6	1	
OG0030007	NC_089046.1.g38546	NC_089046.1.g38398	NC_089046.1.g38296		NC_089046.1.g38587	NC_089046.1.g38920	NC_089046.1.g38256	NC_089046.1.g38471	6	1	
OG0030008	NC_089046.1.g38548	NC_089046.1.g38399	NC_089046.1.g38297	NC_089046.1.g38001	NC_089046.1.g38588		NC_089046.1.g38257	NC_089046.1.g38472	6	1	
OG0030009	NC_089046.1.g38590	NC_089046.1.g38436	NC_089046.1.g38338		NC_089046.1.g38627	NC_089046.1.g38967	NC_089046.1.g38297	NC_089046.1.g38517	6	1	
OG0030010	NC_089046.1.g38595		NC_089046.1.g38345	NC_089046.1.g38051	NC_089046.1.g38636	NC_089046.1.g38976	NC_089046.1.g38304	NC_089046.1.g38524	6	1	
OG0030011	NC_089046.1.g38621	NC_089046.1.g38473		NC_089046.1.g38078	NC_089046.1.g38668	NC_089046.1.g39006	NC_089046.1.g38327	NC_089046.1.g38552	6	1	
OG0030012	NC_089046.1.g38625	NC_089046.1.g38476	NC_089046.1.g38377		NC_089046.1.g38670	NC_089046.1.g39008	NC_089046.1.g38330	NC_089046.1.g38555	6	1	
OG0030013	NC_089046.1.g38640	NC_089046.1.g38491		NC_089046.1.g38095	NC_089046.1.g38686	NC_089046.1.g39026	NC_089046.1.g38344	NC_089046.1.g38571	6	1	
OG0030014	NC_089046.1.g38656	NC_089046.1.g38505	NC_089046.1.g38414	NC_089046.1.g38114	NC_089046.1.g38702		NC_089046.1.g38363	NC_089046.1.g38587	6	1	
OG0030015	NC_089046.1.g38667	NC_089046.1.g38518	NC_089046.1.g38428	NC_089046.1.g38130	NC_089046.1.g38714		NC_089046.1.g38376	NC_089046.1.g38599	6	1	
OG0030016	NC_089046.1.g38689	NC_089046.1.g38546		NC_089046.1.g38152	NC_089046.1.g38739	NC_089046.1.g39085	NC_089046.1.g38401	NC_089046.1.g38623	6	1	
OG0030017	NC_089046.1.g38717		NC_089046.1.g38481	NC_089046.1.g38183	NC_089046.1.g38761	NC_089046.1.g39119	NC_089046.1.g38429	NC_089046.1.g38654	6	1	
OG0030018	NC_089046.1.g38725	NC_089046.1.g38577	NC_089046.1.g38492		NC_089046.1.g38769	NC_089046.1.g39125	NC_089046.1.g38440	NC_089046.1.g38666	6	1	
OG0030019	NC_089046.1.g38737	NC_089046.1.g38593	NC_089046.1.g38507	NC_089046.1.g38205	NC_089046.1.g38783		NC_089046.1.g38455	NC_089046.1.g38681	6	1	
OG0030020	NC_089046.1.g38752	NC_089046.1.g38607		NC_089046.1.g38218	NC_089046.1.g38797	NC_089046.1.g39154	NC_089046.1.g38469	NC_089046.1.g38697	6	1	
OG0030021	NC_089046.1.g38766	NC_089046.1.g38623	NC_089046.1.g38535	NC_089046.1.g38239		NC_089046.1.g39172	NC_089046.1.g38486	NC_089046.1.g38713	6	1	
OG0030022	NC_089046.1.g38786	NC_089046.1.g38644	NC_089046.1.g38556	NC_089046.1.g38255	NC_089046.1.g38834		NC_089046.1.g38506	NC_089046.1.g38733	6	1	
OG0030023	NC_089046.1.g38789	NC_089046.1.g38647		NC_089046.1.g38258	NC_089046.1.g38837	NC_089046.1.g39193	NC_089046.1.g38509	NC_089046.1.g38736	6	1	
OG0030024	NC_089046.1.g38838	NC_089046.1.g38697	NC_089046.1.g38606	NC_089046.1.g38304	NC_089046.1.g38886		NC_089046.1.g38559	NC_089046.1.g38782	6	1	
OG0030026	NC_089046.1.g38866	NC_089046.1.g38726	NC_089046.1.g38633	NC_089046.1.g38331	NC_089046.1.g38917	NC_089046.1.g39271	NC_089046.1.g38589		6	1	
OG0030027	NC_089046.1.g38868	NC_089046.1.g38728	NC_089046.1.g38635	NC_089046.1.g38332	NC_089046.1.g38919	NC_089046.1.g39273		NC_089046.1.g38813	6	1	
OG0030028	NC_089046.1.g38879	NC_089046.1.g38741		NC_089046.1.g38344	NC_089046.1.g38932	NC_089046.1.g39284	NC_089046.1.g38602	NC_089046.1.g38823	6	1	
OG0030029	NC_089046.1.g38880	NC_089046.1.g38742		NC_089046.1.g38345	NC_089046.1.g38933	NC_089046.1.g39285	NC_089046.1.g38603	NC_089046.1.g38824	6	1	
OG0030031	NC_089046.1.g38933	NC_089046.1.g38792	NC_089046.1.g38699		NC_089046.1.g38986	NC_089046.1.g39341	NC_089046.1.g38654	NC_089046.1.g38878	6	1	
OG0030032	NC_089046.1.g38935	NC_089046.1.g38795	NC_089046.1.g38703		NC_089046.1.g38989	NC_089046.1.g39344	NC_089046.1.g38658	NC_089046.1.g38881	6	1	
OG0030033	NC_089046.1.g38964	NC_089046.1.g38827	NC_089046.1.g38734		NC_089046.1.g39019	NC_089046.1.g39377	NC_089046.1.g38689	NC_089046.1.g38912	6	1	
OG0030034	NC_089046.1.g38975	NC_089046.1.g38844	NC_089046.1.g38747	NC_089046.1.g38437	NC_089046.1.g39030	NC_089046.1.g39391		NC_089046.1.g38924	6	1	
OG0030035	NC_089046.1.g38994	NC_089046.1.g38864	NC_089046.1.g38764		NC_089046.1.g39049	NC_089046.1.g39410	NC_089046.1.g38720	NC_089046.1.g38943	6	1	
OG0030036	NC_089046.1.g38997		NC_089046.1.g38767	NC_089046.1.g38460	NC_089046.1.g39052	NC_089046.1.g39413	NC_089046.1.g38723	NC_089046.1.g38946	6	1	
OG0030037	NC_089046.1.g39003	NC_089046.1.g38875	NC_089046.1.g38773	NC_089046.1.g38468		NC_089046.1.g39419	NC_089046.1.g38730	NC_089046.1.g38954	6	1	
OG0030038	NC_089046.1.g39004	NC_089046.1.g38876	NC_089046.1.g38774		NC_089046.1.g39059	NC_089046.1.g39421	NC_089046.1.g38732	NC_089046.1.g38956	6	1	
OG0030039	NC_089046.1.g39008		NC_089046.1.g38777	NC_089046.1.g38474	NC_089046.1.g39063	NC_089046.1.g39425	NC_089046.1.g38736	NC_089046.1.g38960	6	1	
OG0030040	NC_089046.1.g39009	NC_089046.1.g38879	NC_089046.1.g38778		NC_089046.1.g39065	NC_089046.1.g39426	NC_089046.1.g38737	NC_089046.1.g38961	6	1	
OG0030041	NC_089046.1.g39018	NC_089046.1.g38889	NC_089046.1.g38788		NC_089046.1.g39076	NC_089046.1.g39436	NC_089046.1.g38747	NC_089046.1.g38970	6	1	
OG0030042	NC_089046.1.g39029	NC_089046.1.g38899		NC_089046.1.g38493	NC_089046.1.g39087	NC_089046.1.g39447	NC_089046.1.g38757	NC_089046.1.g38980	6	1	
OG0030043	NC_089046.1.g39063	NC_089046.1.g38924	NC_089046.1.g38819	NC_089046.1.g38521	NC_089046.1.g39116	NC_089046.1.g39475		NC_089046.1.g39009	6	1	
OG0030044	NC_089046.1.g39109	NC_089046.1.g38972	NC_089046.1.g38867		NC_089046.1.g39157	NC_089046.1.g39522	NC_089046.1.g38829	NC_089046.1.g39054	6	1	
OG0030045	NC_089046.1.g39119	NC_089046.1.g38980	NC_089046.1.g38877		NC_089046.1.g39165	NC_089046.1.g39530	NC_089046.1.g38837	NC_089046.1.g39061	6	1	
OG0030046	NC_089046.1.g39120	NC_089046.1.g38981	NC_089046.1.g38878		NC_089046.1.g39166	NC_089046.1.g39531	NC_089046.1.g38838	NC_089046.1.g39062	6	1	
OG0030047	NC_089046.1.g39122	NC_089046.1.g38983	NC_089046.1.g38880		NC_089046.1.g39168	NC_089046.1.g39534	NC_089046.1.g38840	NC_089046.1.g39064	6	1	
OG0030048	NC_089046.1.g39129	NC_089046.1.g38989		NC_089046.1.g38579	NC_089046.1.g39174	NC_089046.1.g39544	NC_089046.1.g38845	NC_089046.1.g39069	6	1	
OG0030049	NC_089046.1.g39132		NC_089046.1.g38891	NC_089046.1.g38582	NC_089046.1.g39177	NC_089046.1.g39547	NC_089046.1.g38848	NC_089046.1.g39072	6	1	
OG0030050	NC_089046.1.g39169	NC_089046.1.g39030	NC_089046.1.g38927	NC_089046.1.g38620		NC_089046.1.g39585	NC_089046.1.g38889	NC_089046.1.g39119	6	1	
OG0030051	NC_089046.1.g39217	NC_089046.1.g39076	NC_089046.1.g38975		NC_089046.1.g39267	NC_089046.1.g39630	NC_089046.1.g38939	NC_089046.1.g39165	6	1	
OG0030052	NC_089046.1.g39245		NC_089046.1.g39004	NC_089046.1.g38695	NC_089046.1.g39295	NC_089046.1.g39659	NC_089046.1.g38965	NC_089046.1.g39192	6	1	
OG0030053	NC_089046.1.g39268	NC_089046.1.g39131	NC_089046.1.g39029	NC_089046.1.g38720	NC_089046.1.g39321	NC_089046.1.g39683	NC_089046.1.g38991		6	1	
OG0030054	NC_089046.1.g39319	NC_089046.1.g39189	NC_089046.1.g39085	NC_089046.1.g38777	NC_089046.1.g39373	NC_089046.1.g39740		NC_089046.1.g39270	6	1	
OG0030055	NC_089046.1.g39346	NC_089046.1.g39215	NC_089046.1.g39110	NC_089046.1.g38803	NC_089046.1.g39400	NC_089046.1.g39766		NC_089046.1.g39296	6	1	
OG0030056	NC_089046.1.g39369	NC_089046.1.g39239	NC_089046.1.g39132		NC_089046.1.g39427	NC_089046.1.g39789	NC_089046.1.g39096	NC_089046.1.g39320	6	1	
OG0030057	NC_089046.1.g39371	NC_089035.1.g2286	NC_089046.1.g39134	NC_089046.1.g38825	NC_089035.1.g2285	NC_089046.1.g39791	NC_089035.1.g2274		6	1	
OG0030058	NC_089046.1.g39396	NC_089046.1.g39261	NC_089046.1.g39156	NC_089046.1.g38846	NC_089046.1.g39448		NC_089046.1.g39116	NC_089046.1.g39341	6	1	
OG0030059	NC_089046.1.g39435	NC_089046.1.g39306	NC_089046.1.g39200	NC_089046.1.g38888		NC_089046.1.g39855	NC_089046.1.g39160	NC_089046.1.g39384	6	1	
OG0030060	NC_089046.1.g39463	NC_089046.1.g39336		NC_089046.1.g38919	NC_089046.1.g39525	NC_089046.1.g39886	NC_089046.1.g39189	NC_089046.1.g39414	6	1	
OG0030061	NC_089046.1.g39467	NC_089046.1.g39340	NC_089046.1.g39234		NC_089046.1.g39529	NC_089046.1.g39890	NC_089046.1.g39193	NC_089046.1.g39418	6	1	
OG0030062	NC_089046.1.g39501		NC_089046.1.g39267	NC_089046.1.g38953	NC_089046.1.g39561	NC_089046.1.g39923	NC_089046.1.g39226	NC_089046.1.g39451	6	1	
OG0030063	NC_089046.1.g39519	NC_089046.1.g39392	NC_089046.1.g39284		NC_089046.1.g39579	NC_089046.1.g39941	NC_089046.1.g39243	NC_089046.1.g39469	6	1	
OG0030064	NC_089046.1.g39579	NC_089046.1.g39452	NC_089046.1.g39345	NC_089046.1.g39032	NC_089046.1.g39636	NC_089046.1.g39997		NC_089046.1.g39529	6	1	
OG0030065	NC_089046.1.g39596	NC_089046.1.g39466	NC_089046.1.g39359	NC_089046.1.g39046	NC_089046.1.g39651		NC_089046.1.g39318	NC_089046.1.g39542	6	1	
OG0030067	NC_089046.1.g39639	NC_089046.1.g39511	NC_089046.1.g39398	NC_089046.1.g39086	NC_089046.1.g39694	NC_089046.1.g40053		NC_089046.1.g39584	6	1	
OG0030079		NC_089035.1.g870	NC_089035.1.g1364	NC_089035.1.g1385		NC_089035.1.g1409	NC_089035.1.g1370	NC_089035.1.g1377, NC_089035.1.g851	6	0	
OG0030083		NC_089035.1.g1330, NC_089046.1.g39247	NC_089035.1.g1291	NC_089035.1.g1314	NC_089035.1.g1305	NC_089035.1.g1336		NC_089035.1.g1304	6	0	
